EC_S1_UI01      01 1 01 04 00 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI02      01 1 01 04 00 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI03      01 1 01 04 00 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI04      01 1 01 04 00 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI05      01 1 01 04 00 03 04 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI06      01 1 01 04 00 03 05 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI07      01 1 01 04 00 03 06 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI08      01 1 01 04 00 03 07 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI09      01 1 01 04 00 03 08 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI10      01 1 01 04 00 03 09 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI11      01 1 01 04 00 03 10 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI12      01 1 01 04 00 03 11 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI13      01 1 01 04 00 03 12 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI14      01 1 01 04 00 03 13 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI15      01 1 01 04 00 03 14 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI16      01 1 01 04 00 03 15 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI17      01 1 01 04 00 03 16 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI18      01 1 01 04 00 03 17 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI19      01 1 01 04 00 03 18 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI20      01 1 01 04 00 03 19 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI21      01 1 01 04 00 03 20 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI22      01 1 01 04 00 03 21 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI23      01 1 01 04 00 03 22 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI24      01 1 01 04 00 03 23 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI25      01 1 01 04 01 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI26      01 1 01 04 01 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI27      01 1 01 04 01 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI28      01 1 01 04 01 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI29      01 1 01 04 01 03 04 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI30      01 1 01 04 01 03 05 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI31      01 1 01 04 01 03 06 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI32      01 1 01 04 01 03 07 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI33      01 1 01 04 01 03 08 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI34      01 1 01 04 01 03 09 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI35      01 1 01 04 01 03 10 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UI36      01 1 01 04 01 03 11 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI01      01 1 01 04 01 03 12 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI02      01 1 01 04 01 03 13 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI03      01 1 01 04 01 03 14 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI04      01 1 01 04 01 03 15 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI05      01 1 01 04 01 03 16 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI06      01 1 01 04 01 03 17 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI07      01 1 01 04 01 03 18 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI08      01 1 01 04 01 03 19 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI09      01 1 01 04 01 03 20 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI10      01 1 01 04 01 03 21 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI11      01 1 01 04 01 03 22 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI12      01 1 01 04 01 03 23 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI13      01 1 01 04 02 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI14      01 1 01 04 02 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI15      01 1 01 04 02 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI16      01 1 01 04 02 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI17      01 1 01 04 02 03 04 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI18      01 1 01 04 02 03 05 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI19      01 1 01 04 02 03 06 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI20      01 1 01 04 02 03 07 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI21      01 1 01 04 02 03 08 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI22      01 1 01 04 02 03 09 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI23      01 1 01 04 02 03 10 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI24      01 1 01 04 02 03 11 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI25      01 1 01 04 02 03 12 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI26      01 1 01 04 02 03 13 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI27      01 1 01 04 02 03 14 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI28      01 1 01 04 02 03 15 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI29      01 1 01 04 02 03 16 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI30      01 1 01 04 02 03 17 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI31      01 1 01 04 02 03 18 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI32      01 1 01 04 02 03 19 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI33      01 1 01 04 02 03 20 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI34      01 1 01 04 02 03 21 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI35      01 1 01 04 02 03 22 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_VI36      01 1 01 04 02 03 23 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI01      01 1 01 04 03 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI02      01 1 01 04 03 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI03      01 1 01 04 03 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI04      01 1 01 04 03 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI05      01 1 01 04 03 03 04 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
